time,target,machine_state,pid_output
41.49,50.0,45.93211645270412,-4.00398677065772
41.5,50.0,45.9048877722691,-3.9484952571765244
41.51,50.0,45.886622309702574,-3.867535740905259
41.52,50.0,45.861618893138846,-3.798494987841235
41.53,50.0,45.889861618732866,-3.722569972157013
41.54,50.0,45.855083931843616,-3.685688487666565
41.550000000000004,50.0,45.80793645588498,-3.5935218207029416
41.56,50.0,45.84334358628185,-3.504593171748019
41.57,50.0,45.757987296937145,-3.476457812011783
41.58,50.0,45.677767112950335,-3.3459967928451753
41.59,50.0,45.70338123216891,-3.242080428617603
41.6,50.0,45.63918726401486,-3.2116050673505003
41.61,50.0,45.60869368808513,-3.096134274759173
41.62,50.0,45.66253934014554,-3.0217579705604525
41.63,50.0,45.56829858416113,-3.0004867322908666
41.64,50.0,45.482739960878604,-2.8572735514521113
41.65,50.0,45.43102270758942,-2.748471765764407
41.660000000000004,50.0,45.291021483444815,-2.6608467537323244
41.67,50.0,45.28573084664291,-2.5025546697406096
41.68,50.0,45.3165444613285,-2.456137431507843
41.69,50.0,45.222978722600374,-2.40851325606806
41.7,50.0,45.16920206102282,-2.2651991968602623
41.71,50.0,45.248925158596,-2.1738067124169436
41.72,50.0,45.19561315232992,-2.1691020904126197
41.730000000000004,50.0,45.217441070187824,-2.043773263796675
41.74,50.0,45.17189571399924,-1.9979768236032418
41.75,50.0,45.09851068496487,-1.889307926409641
41.76,50.0,45.031396429046104,-1.7735251375977725
41.77,50.0,45.03033445386452,-1.6666931106972007
41.78,50.0,45.040835637480406,-1.6048275960618124
41.79,50.0,45.03628785759914,-1.5380033541914562
41.800000000000004,50.0,45.00136459204957,-1.458263989415381
41.81,50.0,45.04687462348184,-1.3597477283876762
41.82,50.0,45.11439267386907,-1.3242925228524087
41.83,50.0,45.11011814900599,-1.2891690419450506
41.84,50.0,45.21134358505051,-1.19932503669854
41.85,50.0,45.18551112937731,-1.199207900678074
41.86,50.0,45.150051034606136,-1.0886627614385929
41.87,50.0,45.134361778435654,-0.9962579517525019
41.88,50.0,45.10225607045738,-0.9193829180639341
41.89,50.0,45.14681584553454,-0.8265806147700994
41.9,50.0,45.12079317388399,-0.7913958366027851
41.910000000000004,50.0,45.07312310195406,-0.691079909040227
41.92,50.0,45.048055186260115,-0.589012239548698
41.93,50.0,45.0908791716167,-0.5067195407428239
41.94,50.0,45.076551186030024,-0.4680731012054721
41.95,50.0,45.07483437709709,-0.37562698201393285
41.96,50.0,45.05163849329518,-0.30341332853467123
41.97,50.0,45.06923330391588,-0.21329414905934801
41.980000000000004,50.0,45.06432025191273,-0.15628819281295847
41.99,50.0,45.128685502630226,-0.0752948980653068
42.0,50.0,45.042567567072815,-0.04826346650763478
42.01,50.0,45.115663260995596,0.09925362501995902
42.02,50.0,45.102331430643474,0.10412810324759673
42.03,50.0,45.077909509757355,0.20154455181898595
42.04,50.0,45.082258912101096,0.289804887722485
42.050000000000004,50.0,45.132185003297266,0.35564203822312557
42.06,50.0,45.1344270547516,0.39458087980509554
42.07,50.0,45.161364195767725,0.4759802562050238
42.08,50.0,45.16219074046002,0.5301522048480853
42.09,50.0,45.19679677712902,0.607528190659804
42.1,50.0,45.113054200889955,0.6555173222730251
42.11,50.0,45.08686384080915,0.7943625199608239
42.12,50.0,45.14912400950273,0.8696442991574357
42.13,50.0,45.175160575117516,0.8935872489132304
42.14,50.0,45.19869400467719,0.9601862780948313
42.15,50.0,45.18104559446042,1.020939780455857
42.160000000000004,50.0,45.18728120348542,1.1102846696026265
42.17,50.0,45.168643723502086,1.1745808431894922
42.18,50.0,45.07079767592186,1.2613445451302938
42.19,50.0,45.058662718380134,1.4000473173009578
42.2,50.0,45.18510327493153,1.463092637288418
42.21,50.0,45.23087281513317,1.4443807070701247
42.22,50.0,45.26981039420837,1.5091670480122579
42.230000000000004,50.0,45.306567643925604,1.5620174947868184
42.24,50.0,45.33668383099206,1.6144764211409115
42.25,50.0,45.373556013571225,1.6706962826729592
42.26,50.0,45.320950512447574,1.720305652077265
42.27,50.0,45.26323151861059,1.8346896816929403
42.28,50.0,45.311630200816424,1.9356234043749414
42.29,50.0,45.28915846759342,1.9605260750512128
42.300000000000004,50.0,45.300447000579865,2.0565986477345835
42.31,50.0,45.28652316267303,2.1146956229907703
42.32,50.0,45.3038056398941,2.1974021686827507
42.33,50.0,45.29530885052658,2.252962582448221
42.34,50.0,45.339743113050865,2.3329371976918005
42.35,50.0,45.351327578331514,2.3700377093555347
42.36,50.0,45.288711287440364,2.4405455224889647
42.37,50.0,45.28779093372156,2.5573631498572937
42.38,50.0,45.3024082671472,2.616167275276404
42.39,50.0,45.25051835282445,2.6762149471274865
42.4,50.0,45.206490792306084,2.7867035785461725
42.410000000000004,50.0,45.13392703572692,2.879047526159887
42.42,50.0,45.1830048141168,2.994027738125726
42.43,50.0,45.20754062146538,3.017415469725225
42.44,50.0,45.27183071542452,3.081942850937216
42.45,50.0,45.20433181982036,3.112769485904163
42.46,50.0,45.12168040782818,3.244811754321599
42.47,50.0,45.132044168915336,3.3623427574778706
42.480000000000004,50.0,45.1783472372773,3.4115771797846954
42.49,50.0,45.114327062785264,3.4535625755895913
42.5,50.0,45.15366522271704,3.580922405464631
42.51,50.0,45.14150771186055,3.6132766802732266
42.52,50.0,45.17009895479705,3.702531954181216
42.53,50.0,45.12615655904067,3.7525350976324123
42.54,50.0,45.19313997584842,3.8621206748635646
42.550000000000004,50.0,45.22281820313007,3.878546704309142
42.56,50.0,45.21335240782723,3.942826355526585
42.57,50.0,45.25122587548615,4.027187771577492
42.58,50.0,45.279884054133326,4.070014797023389
42.59,50.0,45.34507364314409,4.12833050469015
42.6,50.0,45.42709432178647,4.158253323464889
42.61,50.0,45.500674404061705,4.182470351390579
42.62,50.0,45.52240710095003,4.214858313465465
42.63,50.0,45.52757104263649,4.281525335584431
42.64,50.0,45.523063179639415,4.349343550142031
42.65,50.0,45.55632596605826,4.420685894882682
42.660000000000004,50.0,45.62373416681067,4.463155482299202
42.67,50.0,45.61923069618062,4.488266286554124
42.68,50.0,45.60917661059076,4.57061189570293
42.69,50.0,45.582977761589326,4.6426114123309645
42.7,50.0,45.55488550746736,4.725195123090153
42.71,50.0,45.50250249621235,4.806296648563233
42.72,50.0,45.54494094256375,4.904808768174162
42.730000000000004,50.0,45.55976857867838,4.9314511393387255
42.74,50.0,45.587504010844214,4.996162954648587
42.75,50.0,45.618494175698984,5.0459011191927665
42.76,50.0,45.63911253014801,5.0954776775921085
42.77,50.0,45.67013922653754,5.152656174496523
42.78,50.0,45.67238770520164,5.200009069515594
42.79,50.0,45.723065454380055,5.269554658150605
42.800000000000004,50.0,45.803027834531065,5.298683947642836
42.81,50.0,45.805410788663124,5.315800413854846
42.82,50.0,45.851371699209274,5.393043660162659
42.83,50.0,45.90030369567589,5.423577038118627
42.84,50.0,45.838475359611635,5.460012267266088
42.85,50.0,45.876032936452354,5.575501371410214
42.86,50.0,45.940869110568016,5.598704906362075
42.87,50.0,45.99448103016342,5.621718063190735
42.88,50.0,46.01337101158997,5.657239738844633
42.89,50.0,46.00205857178949,5.714538570591281
42.9,50.0,46.033094992827564,5.786204396160082
42.910000000000004,50.0,45.96648674560373,5.821719988580923
42.92,50.0,46.00941710325502,5.935055744661164
42.93,50.0,46.02830407883073,5.951541588311671
42.94,50.0,46.03277669659315,6.006482215756471
42.95,50.0,46.075949326943174,6.0666371279890186
42.96,50.0,46.15318036841787,6.0961715703923405
42.97,50.0,46.215002646019066,6.1084466619037885
42.980000000000004,50.0,46.252677747803574,6.137392236187606
42.99,50.0,46.35286547435752,6.179593954241635
43.0,50.0,46.35628987594489,6.171704583895411
43.01,50.0,46.45335597756257,6.244000699955871
43.02,50.0,46.4257777686137,6.229938969477526
43.03,50.0,46.33272870676469,6.3222702695360695
43.04,50.0,46.378243060253844,6.43689804043913
43.050000000000004,50.0,46.41332541591461,6.440754534723113
43.06,50.0,46.49072674910259,6.479099875219686
43.07,50.0,46.5063706107057,6.484574511883716
43.08,50.0,46.53690603975133,6.541508516238549
43.09,50.0,46.55605500595649,6.575208897630962
43.1,50.0,46.50102492186478,6.619570882007129
43.11,50.0,46.44044961335829,6.714406360284382
43.12,50.0,46.42821716896835,6.799196315220213
43.13,50.0,46.45485018168025,6.849220707057345
43.14,50.0,46.50430895159021,6.881308356555825
43.15,50.0,46.549629030268825,6.904449185887379
43.160000000000004,50.0,46.496836629700745,6.934372449340309
43.17,50.0,46.5384245768263,7.032938596028176
43.18,50.0,46.583997197185376,7.045192184274276
43.19,50.0,46.589118452116296,7.072848981490256
43.2,50.0,46.663193707772834,7.129541850328682
43.21,50.0,46.72586401021726,7.128765516738697
43.22,50.0,46.66993840890937,7.148823396005649
43.230000000000004,50.0,46.7131874793776,7.250456301276416
43.24,50.0,46.79959312531626,7.25829901949641
43.25,50.0,46.79059236650123,7.2544709845532545
43.26,50.0,46.83278381355305,7.326193759413985
43.27,50.0,46.9067462595701,7.34236783751141
43.28,50.0,46.96912322759612,7.3454312208162875
43.29,50.0,46.996786240661535,7.36202298398754
43.300000000000004,50.0,46.98297909423862,7.400182474837032
43.31,50.0,47.00247986085074,7.460635393532574
43.32,50.0,47.07850150292212,7.489186229706747
43.33,50.0,47.024491201243215,7.483693711035372
43.34,50.0,47.05300176360266,7.581337882606236
43.35,50.0,47.09032233196294,7.594783402164802
43.36,50.0,47.165492301935494,7.618006281805053
43.37,50.0,47.209629311963084,7.615369031967286
43.38,50.0,47.28110717474096,7.641362679263039
43.39,50.0,47.2382581822988,7.640938969702929
